index,workclass,education,marital.status,occupation,cluster
22548,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
22549,Private,HS-grad,Never-married,Other-service,0
22550,Private,Assoc-voc,Divorced,Tech-support,0
22551,Private,Bachelors,Married-civ-spouse,Craft-repair,0
22552,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,0
22553,Private,HS-grad,Never-married,Sales,0
22554,Private,11th,Divorced,Transport-moving,0
22555,Local-gov,Some-college,Divorced,Exec-managerial,1
22556,Private,Some-college,Divorced,Exec-managerial,1
22557,Private,Some-college,Never-married,Machine-op-inspct,1
22558,State-gov,Bachelors,Married-civ-spouse,Craft-repair,0
22559,Private,Some-college,Married-civ-spouse,Exec-managerial,0
22560,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Transport-moving,0
22561,Private,Assoc-acdm,Married-civ-spouse,Other-service,0
22562,Federal-gov,Some-college,Divorced,Exec-managerial,1
22563,Private,12th,Never-married,Machine-op-inspct,1
22564,Private,Some-college,Never-married,Adm-clerical,1
22565,Local-gov,Bachelors,Never-married,Prof-specialty,1
22566,Private,Assoc-acdm,Divorced,Other-service,0
22567,Private,11th,Never-married,Handlers-cleaners,1
22568,Private,HS-grad,Never-married,Machine-op-inspct,0
22569,Federal-gov,Assoc-acdm,Never-married,Adm-clerical,1
22570,Private,HS-grad,Married-civ-spouse,Other-service,0
22571,Local-gov,Masters,Married-civ-spouse,Prof-specialty,0
22572,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,0
22573,Private,HS-grad,Married-civ-spouse,Sales,0
22574,Private,Some-college,Never-married,Adm-clerical,1
22575,Private,HS-grad,Married-civ-spouse,Craft-repair,0
22576,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,0
22577,Private,HS-grad,Married-civ-spouse,Other-service,0
22578,Private,Some-college,Married-civ-spouse,Handlers-cleaners,0
22579,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
22580,Private,HS-grad,Never-married,Machine-op-inspct,0
22581,Private,Some-college,Married-civ-spouse,Transport-moving,0
22582,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,0
22583,Private,HS-grad,Separated,Craft-repair,0
22584,Private,Assoc-acdm,Never-married,Other-service,1
22585,Local-gov,Bachelors,Divorced,Prof-specialty,0
22586,Private,12th,Never-married,Machine-op-inspct,1
22587,Private,7th-8th,Divorced,Machine-op-inspct,0
22589,Private,1st-4th,Married-civ-spouse,Craft-repair,0
22590,Private,Some-college,Never-married,Sales,1
22591,Federal-gov,HS-grad,Never-married,Adm-clerical,1
22592,Private,Bachelors,Never-married,Prof-specialty,1
22593,Private,HS-grad,Married-civ-spouse,Craft-repair,0
22594,Private,Some-college,Married-civ-spouse,Craft-repair,0
22595,Private,5th-6th,Never-married,Handlers-cleaners,1
22596,Private,11th,Never-married,Handlers-cleaners,1
22597,Private,HS-grad,Never-married,Adm-clerical,1
22598,Private,Prof-school,Never-married,Prof-specialty,1
22599,Federal-gov,Some-college,Divorced,Adm-clerical,1
22600,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,0
22601,Private,HS-grad,Never-married,Machine-op-inspct,0
22603,Private,Bachelors,Never-married,Exec-managerial,1
22604,Private,HS-grad,Married-civ-spouse,Other-service,0
22605,Private,10th,Never-married,Priv-house-serv,1
22606,Private,HS-grad,Never-married,Craft-repair,0
22607,Federal-gov,HS-grad,Divorced,Tech-support,0
22608,Private,Some-college,Never-married,Adm-clerical,1
22609,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,0
22610,Private,Some-college,Separated,Other-service,1
22611,Private,Some-college,Married-civ-spouse,Transport-moving,0
22612,Private,Some-college,Married-civ-spouse,Prof-specialty,0
22614,Private,Bachelors,Separated,Exec-managerial,0
22615,Private,Some-college,Married-civ-spouse,Craft-repair,0
22616,Private,Masters,Married-civ-spouse,Prof-specialty,0
22617,Private,Some-college,Never-married,Other-service,1
22618,Private,Bachelors,Never-married,Tech-support,1
22619,Private,7th-8th,Widowed,Other-service,0
22620,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,0
22621,Local-gov,Bachelors,Divorced,Prof-specialty,0
22622,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,0
22623,Private,HS-grad,Divorced,Exec-managerial,0
22624,Private,Some-college,Married-civ-spouse,Craft-repair,0
22625,Private,Some-college,Married-civ-spouse,Craft-repair,0
22626,Private,HS-grad,Never-married,Machine-op-inspct,0
22627,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,0
22628,Federal-gov,Some-college,Never-married,Exec-managerial,1
22629,Private,Assoc-acdm,Never-married,Exec-managerial,1
22630,Private,HS-grad,Never-married,Adm-clerical,1
22632,Private,7th-8th,Divorced,Transport-moving,0
22633,Private,Some-college,Never-married,Sales,1
22634,Private,Some-college,Married-civ-spouse,Machine-op-inspct,0
22635,Self-emp-inc,10th,Married-civ-spouse,Farming-fishing,0
22637,Private,Some-college,Divorced,Sales,1
22638,Private,10th,Never-married,Machine-op-inspct,1
22639,Private,Some-college,Married-civ-spouse,Craft-repair,0
22640,Private,HS-grad,Never-married,Other-service,0
22642,Private,HS-grad,Married-civ-spouse,Craft-repair,0
22643,Private,Masters,Married-civ-spouse,Exec-managerial,0
22644,Private,Assoc-acdm,Married-civ-spouse,Sales,0
22645,Local-gov,Some-college,Married-civ-spouse,Transport-moving,0
22646,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
22647,Local-gov,Some-college,Never-married,Exec-managerial,1
22648,Private,Assoc-acdm,Divorced,Transport-moving,0
22649,Private,12th,Married-civ-spouse,Transport-moving,0
22650,Private,HS-grad,Widowed,Adm-clerical,0
22651,Private,HS-grad,Never-married,Handlers-cleaners,0
22652,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,0
22653,Private,HS-grad,Divorced,Farming-fishing,0
22654,Local-gov,HS-grad,Married-civ-spouse,Other-service,0
22655,State-gov,Some-college,Separated,Sales,1
22657,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
22658,State-gov,5th-6th,Never-married,Machine-op-inspct,1
22660,Private,Some-college,Married-civ-spouse,Sales,0
22661,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,0
22662,Private,HS-grad,Married-civ-spouse,Sales,0
22663,Local-gov,Some-college,Never-married,Adm-clerical,1
22664,Private,Some-college,Married-civ-spouse,Craft-repair,0
22665,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0
22666,Private,Some-college,Married-civ-spouse,Other-service,0
22667,Private,Bachelors,Divorced,Sales,0
22668,Local-gov,Masters,Never-married,Prof-specialty,1
22669,Private,Doctorate,Separated,Exec-managerial,0
22670,Private,Bachelors,Divorced,Sales,0
22671,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
22672,Private,HS-grad,Never-married,Sales,0
22673,Private,Bachelors,Separated,Craft-repair,0
22674,Private,10th,Never-married,Other-service,1
22675,Private,Some-college,Married-civ-spouse,Other-service,0
22676,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
22677,Private,10th,Never-married,Other-service,1
22678,Private,HS-grad,Married-civ-spouse,Transport-moving,0
22679,Private,Some-college,Never-married,Machine-op-inspct,1
22680,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
22681,Private,Some-college,Married-civ-spouse,Craft-repair,0
22682,Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,0
22683,Private,Masters,Married-civ-spouse,Exec-managerial,0
22684,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
22685,Private,HS-grad,Never-married,Handlers-cleaners,0
22686,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0
22687,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,0
22688,Private,Some-college,Never-married,Sales,1
22689,Private,Bachelors,Never-married,Adm-clerical,1
22690,Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,0
22691,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,0
22692,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,0
22693,Private,Bachelors,Never-married,Exec-managerial,1
22694,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
22695,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
22696,Private,Some-college,Never-married,Other-service,1
22697,Self-emp-not-inc,Some-college,Divorced,Other-service,1
22698,Private,Some-college,Widowed,Sales,1
22699,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,0
22700,Private,Some-college,Widowed,Adm-clerical,1
22701,Private,Masters,Married-civ-spouse,Prof-specialty,0
22702,Private,HS-grad,Widowed,Machine-op-inspct,0
22703,Private,HS-grad,Separated,Other-service,0
22704,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
22705,Private,HS-grad,Never-married,Adm-clerical,1
22706,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,0
22707,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,0
22708,Self-emp-not-inc,Bachelors,Never-married,Sales,1
22709,Private,Bachelors,Widowed,Sales,0
22710,Private,HS-grad,Married-civ-spouse,Other-service,0
22711,Private,9th,Married-civ-spouse,Handlers-cleaners,0
22712,Private,Assoc-acdm,Divorced,Exec-managerial,0
22713,Private,HS-grad,Never-married,Other-service,0
22714,Private,HS-grad,Married-civ-spouse,Farming-fishing,0
22715,Private,Prof-school,Married-civ-spouse,Prof-specialty,0
22716,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,0
22718,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,0
22719,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
22720,Private,9th,Divorced,Other-service,0
22721,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
22722,Self-emp-not-inc,11th,Married-civ-spouse,Other-service,0
22723,Private,Assoc-voc,Married-civ-spouse,Transport-moving,0
22724,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,0
22725,Private,Assoc-acdm,Never-married,Adm-clerical,1
22726,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,0
22727,Private,HS-grad,Divorced,Sales,0
22728,Private,11th,Married-civ-spouse,Craft-repair,0
22729,Self-emp-inc,Masters,Married-civ-spouse,Sales,0
22730,Private,Assoc-voc,Never-married,Sales,1
22731,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0
22732,Private,Masters,Never-married,Tech-support,1
22733,Local-gov,Bachelors,Widowed,Prof-specialty,0
22734,Private,Some-college,Never-married,Other-service,1
22735,Private,7th-8th,Married-civ-spouse,Craft-repair,0
22736,Private,HS-grad,Divorced,Machine-op-inspct,0
22737,Private,Some-college,Never-married,Adm-clerical,1
22738,Private,11th,Never-married,Craft-repair,0
22739,Private,Some-college,Married-civ-spouse,Other-service,0
22740,Private,Some-college,Divorced,Tech-support,1
22741,Private,Masters,Never-married,Prof-specialty,1
22742,Private,Some-college,Married-civ-spouse,Sales,0
22743,Private,HS-grad,Married-civ-spouse,Transport-moving,0
22746,Private,Some-college,Never-married,Other-service,1
22747,Private,7th-8th,Married-civ-spouse,Craft-repair,0
22748,Private,Some-college,Never-married,Tech-support,1
22749,Private,Some-college,Never-married,Other-service,1
22750,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,0
22751,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,0
22752,Private,HS-grad,Married-civ-spouse,Tech-support,0
22753,Private,9th,Married-civ-spouse,Machine-op-inspct,0
22754,Private,Some-college,Never-married,Sales,1
22755,Private,11th,Never-married,Adm-clerical,1
22757,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,0
22758,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,0
22759,Self-emp-inc,Masters,Married-civ-spouse,Sales,0
22760,Private,HS-grad,Divorced,Other-service,0
22761,Private,Bachelors,Never-married,Adm-clerical,1
22762,Private,HS-grad,Never-married,Tech-support,0
22763,Private,Assoc-voc,Divorced,Adm-clerical,1
22764,Private,Bachelors,Married-civ-spouse,Adm-clerical,0
22765,Private,Some-college,Never-married,Exec-managerial,1
22766,Private,HS-grad,Married-civ-spouse,Other-service,0
22767,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
22768,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
22769,Private,HS-grad,Separated,Craft-repair,0
22770,Private,10th,Separated,Craft-repair,0
22771,Private,Assoc-voc,Never-married,Sales,1
22772,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,0
22773,Private,12th,Never-married,Other-service,1
22774,Private,9th,Married-civ-spouse,Craft-repair,0
22775,Private,Assoc-voc,Never-married,Other-service,1
22776,State-gov,HS-grad,Married-civ-spouse,Protective-serv,0
22777,Private,Some-college,Divorced,Other-service,1
22778,Private,Some-college,Married-civ-spouse,Machine-op-inspct,0
22779,Private,Some-college,Married-civ-spouse,Adm-clerical,1
22780,Private,Bachelors,Married-civ-spouse,Tech-support,0
22781,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,0
22782,Private,HS-grad,Divorced,Adm-clerical,0
22783,Private,Some-college,Never-married,Adm-clerical,1
22784,Private,HS-grad,Never-married,Adm-clerical,1
22785,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,0
22786,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,0
22787,Private,5th-6th,Never-married,Farming-fishing,1
22788,State-gov,Some-college,Never-married,Handlers-cleaners,1
22789,Private,Assoc-acdm,Never-married,Prof-specialty,1
22790,Private,Some-college,Never-married,Other-service,1
22791,Private,HS-grad,Married-civ-spouse,Exec-managerial,0
22792,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,0
22793,Private,HS-grad,Never-married,Transport-moving,0
22794,Private,Some-college,Never-married,Adm-clerical,1
22795,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,0
22796,Private,HS-grad,Never-married,Adm-clerical,1
22797,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
22798,Private,HS-grad,Never-married,Transport-moving,0
22799,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,0
22800,Private,Some-college,Never-married,Handlers-cleaners,1
22801,Local-gov,Masters,Divorced,Prof-specialty,0
22802,Local-gov,Some-college,Married-civ-spouse,Protective-serv,0
22803,Private,HS-grad,Never-married,Sales,0
22804,Private,11th,Married-civ-spouse,Transport-moving,0
22805,Private,Masters,Married-civ-spouse,Prof-specialty,0
22806,Private,Bachelors,Married-civ-spouse,Sales,0
22807,Local-gov,Masters,Married-civ-spouse,Prof-specialty,0
22808,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,0
22809,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,0
22811,Private,HS-grad,Married-spouse-absent,Other-service,0
22812,Private,11th,Never-married,Prof-specialty,1
22813,Private,HS-grad,Never-married,Adm-clerical,1
22814,Private,Some-college,Married-civ-spouse,Craft-repair,0
22815,Private,HS-grad,Never-married,Adm-clerical,1
22817,Private,Some-college,Divorced,Exec-managerial,1
22818,Private,Bachelors,Never-married,Prof-specialty,1
22819,Private,11th,Divorced,Handlers-cleaners,0
22820,Private,9th,Separated,Other-service,0
22821,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,0
22822,Self-emp-not-inc,Assoc-acdm,Divorced,Sales,0
22823,Private,HS-grad,Separated,Sales,0
22824,Private,HS-grad,Never-married,Handlers-cleaners,0
22825,Private,Bachelors,Never-married,Sales,1
22826,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,0
22827,Private,Some-college,Married-civ-spouse,Prof-specialty,0
22828,Private,Some-college,Never-married,Craft-repair,1
22829,Private,Preschool,Married-spouse-absent,Other-service,0
22830,Private,Bachelors,Never-married,Tech-support,1
22831,Federal-gov,Prof-school,Never-married,Prof-specialty,1
22832,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,0
22833,Private,Bachelors,Married-civ-spouse,Prof-specialty,0
22834,Private,Assoc-voc,Divorced,Sales,0
22835,Private,Some-college,Widowed,Machine-op-inspct,1
22836,Private,Bachelors,Never-married,Exec-managerial,1
22837,Private,Bachelors,Never-married,Sales,1
22838,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,0
22839,Private,Some-college,Married-civ-spouse,Craft-repair,0
22840,Local-gov,Masters,Separated,Prof-specialty,0
22841,Private,HS-grad,Never-married,Craft-repair,0
22842,Private,Some-college,Never-married,Adm-clerical,1
22843,Private,Bachelors,Never-married,Exec-managerial,1
22844,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,0
22845,Private,Preschool,Never-married,Machine-op-inspct,1
22846,Private,Some-college,Never-married,Other-service,1
22847,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,0
22848,Private,HS-grad,Never-married,Machine-op-inspct,0
22849,Private,Bachelors,Married-civ-spouse,Exec-managerial,0
22850,Self-emp-not-inc,Bachelors,Married-civ-spouse,Transport-moving,0
22852,Private,Some-college,Married-civ-spouse,Sales,0
22853,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,0
22854,Federal-gov,Masters,Married-civ-spouse,Prof-specialty,0
22855,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,0
22856,Self-emp-inc,Bachelors,Divorced,Prof-specialty,0
22857,Private,HS-grad,Never-married,Tech-support,0
22858,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,0
22859,Self-emp-inc,HS-grad,Divorced,Exec-managerial,0
22860,Private,HS-grad,Married-civ-spouse,Craft-repair,0
22861,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
22862,Private,HS-grad,Married-civ-spouse,Farming-fishing,0
22863,Private,Some-college,Married-civ-spouse,Craft-repair,0
22864,Private,Assoc-voc,Never-married,Priv-house-serv,1
22865,Self-emp-inc,11th,Married-civ-spouse,Transport-moving,0
22866,Private,Some-college,Married-civ-spouse,Craft-repair,0
22867,Private,HS-grad,Married-civ-spouse,Craft-repair,0
22868,Private,11th,Married-civ-spouse,Machine-op-inspct,0
22870,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,0
22871,Local-gov,Some-college,Married-civ-spouse,Craft-repair,0
22872,Private,Some-college,Never-married,Sales,1
22873,Private,Assoc-voc,Married-civ-spouse,Protective-serv,0
22874,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,0
22875,Private,11th,Never-married,Other-service,1
22876,Private,HS-grad,Married-civ-spouse,Transport-moving,0
22878,Private,Bachelors,Never-married,Prof-specialty,1
22879,Local-gov,Some-college,Married-civ-spouse,Protective-serv,0
22880,Private,HS-grad,Married-civ-spouse,Craft-repair,0
22881,State-gov,Some-college,Never-married,Tech-support,1
22882,Private,HS-grad,Married-civ-spouse,Adm-clerical,0
22883,Private,Masters,Never-married,Exec-managerial,1
22884,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,0
22885,Private,HS-grad,Married-spouse-absent,Sales,0
22886,Federal-gov,HS-grad,Never-married,Exec-managerial,0
22887,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,0
22888,Federal-gov,Bachelors,Divorced,Prof-specialty,0
22889,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,0
22890,Private,HS-grad,Married-civ-spouse,Other-service,0
